trial_id,config_id,k_margin,base_accuracy,steps,voting_correct,single_correct,total_samples,converged,elapsed_ms
221,k7_live,7,0,1,false,true,20,false,3290
222,k7_live,7,0,1,false,false,20,false,3246
223,k7_live,7,0,1,false,false,7,true,1126
224,k7_live,7,0,1,false,false,7,true,1120
225,k7_live,7,0,1,true,true,7,true,1082
226,k7_live,7,0,1,false,false,7,true,1113
227,k7_live,7,0,1,false,false,20,false,3152
228,k7_live,7,0,1,true,true,7,true,1103
229,k7_live,7,0,1,false,false,17,true,2739
230,k7_live,7,0,1,false,false,18,true,2920
231,k7_live,7,0,1,false,false,7,true,1151
232,k7_live,7,0,1,false,false,20,false,3320
233,k7_live,7,0,1,false,false,20,false,3255
234,k7_live,7,0,1,false,false,20,false,3198
235,k7_live,7,0,1,false,false,7,true,1097
236,k7_live,7,0,1,false,false,7,true,1089
237,k7_live,7,0,1,true,true,7,true,1103
238,k7_live,7,0,1,false,false,14,true,2192
239,k7_live,7,0,1,false,false,20,false,3201
